transaction_id,customer_id,product_name,category,quantity,price,total_amount,sale_date,salesperson,region,discount_percent,payment_method,status
TXN_001593,CUST_01082,Mouse,Peripherals,2,287.2,574.4,2023-07-06, Bob Smith ,South,1.4,Debit Card,Pending
TXN_001594,CUST_00762,Printer,Computers,10,1354.73,13547.3,2020-05-18,Alice Johnson,Central,22.9,PayPal,Pending
TXN_001595,CUST_01109,Webcam,Peripherals,9,-100.0,-900.0,2022-06-15,Eve Wilson,North,21.4,Debit Card,Pending
TXN_001596,CUST_00785,Monitor,Accessories,5,1594.53,7972.65,2022-02-10,Carol Davis,West,0.7,Bank Transfer,Completed
TXN_001597,CUST_00634,Printer,Accessories,10,1179.34,11793.4,2023-12-10,David Brown,Central,1.9,Credit Card,Completed
TXN_001598,CUST_01061,Keyboard,Computers,0,1999.36,0.0,2020-06-21,Eve Wilson,North,,PayPal,Refunded
TXN_001599,CUST_00511,Headphones,Electronics,1,-100.0,-100.0,2023-03-16,carol davis,South,,Debit Card,Refunded
TXN_001600,CUST_00199,Router,Computers,1,1044.97,1044.97,2023-08-23,Carol Davis,West,11.3,Debit Card,Refunded
TXN_001601,CUST_00367,Keyboard,Electronics,9,1963.68,17673.12,2020-08-22,David Brown,North,0.4,Cash,Refunded
TXN_001602,CUST_00603,Smartphone,Electronics,7,0.0,0.0,2022-04-28,Carol Davis,East,27.9,Bank Transfer,Pending
TXN_001603,CUST_01079,Mouse,Electronics,4,1038.88,4155.52,2020-08-30,David Brown,West,15.0,PayPal,Completed
TXN_001604,CUST_00390,Tablet,Peripherals,2,1775.86,3551.72,2023-05-21,Alice Johnson,East,25.2,Bank Transfer,Cancelled
TXN_001605,CUST_01077,Smartphone,Electronics,1,774.12,774.12,2020-09-26,Bob Smith,East,17.8,PayPal,Pending
TXN_001606,CUST_01045,Router,Electronics,5,50000.0,250000.0,2020-08-20,Bob Smith,South,,PayPal,Refunded
TXN_001607,CUST_00784,Monitor,Electronics,2,1170.19,2340.38,2022-08-06,Eve Wilson,East,,Bank Transfer,Refunded
TXN_001608,CUST_00184,Printer,Electronics,4,1068.25,4273.0,2021-09-21,David Brown,North,2.7,Cash,Refunded
TXN_001609,CUST_00477,Laptop,Peripherals,9,197.79,1780.11,2020-08-20,Alice Johnson,South,26.6,Credit Card,Cancelled
TXN_001610,CUST_00480,Laptop,Accessories,5,934.24,4671.2,2023-07-07,Eve Wilson,Central,9.0,Credit Card,Completed
TXN_001611,CUST_00188,Router,Networking,10,560.75,5607.5,2020-01-15,Alice Johnson,North,5.9,Credit Card,Pending
TXN_001612,CUST_00054,Webcam,Networking,2,780.32,1560.64,2020-08-05,David Brown,East,,Cash,Pending
TXN_001613,CUST_00064,Router,Peripherals,9,1051.29,9461.61,2020-05-25,Eve Wilson,West,6.8,Cash,Cancelled
TXN_001614,CUST_00525,Laptop,Accessories,3,625.09,1875.27,2022-08-02,bob smith,Central,5.9,PayPal,Pending
TXN_001615,CUST_00053,Router,Electronics,5,1843.62,9218.099999999999,2020-08-12,David Brown,South,18.7,Credit Card,Refunded
TXN_001616,CUST_00115,Monitor,Networking,1000,0.0,0.0,2022-06-15,bob smith,East,,Bank Transfer,Pending
TXN_001617,CUST_00709,Printer,Accessories,1,616.4,616.4,2020-03-21,Carol Davis,South,,Cash,Refunded
TXN_001618,CUST_00710,Monitor,Accessories,7,785.61,5499.27,2022-07-26,Alice Johnson,North,,Credit Card,Pending
TXN_001619,CUST_00080,Webcam,Electronics,1,1255.75,1255.75,2023-03-06,Bob Smith,West,24.2,PayPal,Pending
TXN_001620,CUST_00741,Mouse,Computers,7,66.27,463.89,2023-12-29,Bob Smith,Central,,Bank Transfer,Cancelled
TXN_001621,CUST_01097,Laptop,Peripherals,9,1522.4,13701.6,2023-11-16,Eve Wilson,North,,Debit Card,Cancelled
TXN_001622,CUST_00298,Tablet,Peripherals,8,441.62,3532.96,2020-09-10,alice johnson,Central,24.8,Credit Card,Completed
TXN_001623,CUST_00575,Laptop,Electronics,7,625.46,4378.22,2023-09-06, Eve Wilson ,East,10.2,Cash,Completed
TXN_001624,CUST_00304,Mouse,Networking,1,1635.56,1635.56,2023-05-09,Alice Johnson,South,13.8,Bank Transfer,Completed
TXN_001625,CUST_00556,Monitor,Computers,2,1527.77,3055.54,2020-08-16,Eve Wilson,West,,Bank Transfer,Pending
TXN_001626,CUST_00780,Tablet,Networking,7,1403.94,9827.58,2022-03-07,David Brown,North,21.3,Cash,Pending
TXN_001627,CUST_00842,Router,Accessories,0,1249.34,0.0,2022-01-02,Carol Davis,West,,Bank Transfer,Completed
TXN_001628,CUST_00543,Smartphone,Computers,3,1506.96,4520.88,2022-08-25,Alice Johnson,West,10.1,Cash,Refunded
TXN_001629,CUST_00334,Keyboard,Accessories,9,1488.17,13393.53,2023-01-04,Eve Wilson,West,17.8,Cash,Completed
TXN_001630,CUST_00208,Headphones,Peripherals,10,927.99,9279.9,2022-06-16,Carol Davis,South,7.2,Bank Transfer,Cancelled
TXN_001631,CUST_00434,Printer,Computers,2,-100.0,-200.0,2020-02-04,Carol Davis,Central,21.8,Cash,Refunded
TXN_001632,CUST_00379,Headphones,Networking,8,0.0,0.0,2020-04-07, Eve Wilson ,East,8.9,PayPal,Cancelled
TXN_001633,CUST_00510,Tablet,Electronics,0,1191.79,0.0,2021-08-29,Eve Wilson,West,21.5,Debit Card,Completed
TXN_001634,CUST_00968,Router,Electronics,2,1445.08,2890.16,2023-06-04,Eve Wilson,East,12.6,PayPal,Completed
TXN_001635,CUST_01177,Mouse,Electronics,1,1681.52,1681.52,2022-04-07,Bob Smith,South,29.4,Bank Transfer,Completed
TXN_001636,CUST_00292,Printer,Electronics,10,-100.0,-1000.0,2022-02-04,alice johnson,East,2.2,PayPal,Refunded
TXN_001637,CUST_00488,Laptop,Accessories,3,873.27,2619.81,2021-01-18,Alice Johnson,Central,24.7,Bank Transfer,Pending
TXN_001638,CUST_01156,Laptop,Accessories,1,461.39,461.39,2022-09-06, David Brown ,West,20.2,Debit Card,Pending
TXN_001639,CUST_00572,Printer,Peripherals,3,936.36,2809.08,2022-09-13,Carol Davis,East,,PayPal,Cancelled
TXN_001640,CUST_00419,Tablet,Accessories,5,320.86,1604.3000000000002,2023-08-23,Eve Wilson,North,,PayPal,Cancelled
TXN_001641,CUST_00976,Keyboard,Networking,9,1502.14,13519.26,2023-01-29,Carol Davis,North,,Bank Transfer,Pending
TXN_001642,CUST_00568,Tablet,Networking,5,1366.03,6830.15,2023-08-29,Eve Wilson,North,4.3,Bank Transfer,Refunded
TXN_001643,CUST_00426,Mouse,Electronics,8,792.68,6341.44,2021-06-15,Alice Johnson,West,13.2,PayPal,Refunded
TXN_001644,CUST_00404,Router,Networking,2,0.0,0.0,2021-01-30,Alice Johnson,South,26.2,PayPal,Completed
TXN_001645,CUST_00840,Printer,Peripherals,7,1431.98,10023.86,2021-08-02,Bob Smith,North,25.2,PayPal,Cancelled
TXN_001646,CUST_00827,Tablet,Computers,7,1545.54,10818.779999999999,2021-11-07,Alice Johnson,East,,Cash,Pending
TXN_001647,CUST_00176,Tablet,Electronics,2,474.55,949.1,2022-12-03,Bob Smith,West,15.9,PayPal,Refunded
TXN_001648,CUST_00645,Smartphone,Accessories,7,1568.84,10981.88,2020-07-28,david brown,East,18.4,PayPal,Completed
TXN_001649,CUST_00220,Mouse,Accessories,3,623.4,1870.1999999999998,2020-09-30,Carol Davis,East,20.6,Bank Transfer,Cancelled
TXN_001650,CUST_00996,Printer,Networking,0,0.0,0.0,2022-02-15, Eve Wilson ,South,26.5,Credit Card,Completed
TXN_001651,CUST_00439,Smartphone,Peripherals,3,563.26,1689.78,2022-11-28,alice johnson,Central,29.2,Cash,Cancelled
TXN_001652,CUST_00738,Webcam,Networking,4,369.14,1476.56,2023-05-26,Alice Johnson,North,24.7,Debit Card,Refunded
TXN_001653,CUST_00800,Router,Accessories,4,1030.8,4123.2,2020-01-21,Eve Wilson,West,17.3,PayPal,Cancelled
TXN_001654,CUST_01046,Keyboard,Accessories,8,1299.14,10393.12,2022-08-12,Alice Johnson,East,18.3,Cash,Cancelled
TXN_001655,CUST_01155,Printer,Peripherals,10,804.47,8044.700000000001,2020-02-27,Eve Wilson,North,,Debit Card,Refunded
TXN_001656,CUST_00596,Monitor,Accessories,9,50000.0,450000.0,2023-02-07,David Brown,East,28.8,Debit Card,Completed
TXN_001657,CUST_00292,Printer,Accessories,1,353.79,353.79,2021-09-18,Eve Wilson,North,2.8,Credit Card,Pending
TXN_001658,CUST_00284,Laptop,Computers,0,201.73,0.0,2020-10-10,Eve Wilson,Central,9.7,Credit Card,Refunded
TXN_001659,CUST_00680,Tablet,Computers,1,1720.63,1720.63,2022-07-14,David Brown,North,,Debit Card,Pending
TXN_001660,CUST_00325,Monitor,Electronics,5,933.95,4669.75,2021-08-10,Bob Smith,East,,Cash,Refunded
TXN_001661,CUST_00558,Headphones,Electronics,4,1968.92,7875.68,2023-01-20,Carol Davis,West,,PayPal,Pending
TXN_001662,CUST_00113,Mouse,Peripherals,3,851.43,2554.29,2021-07-22,Carol Davis,Central,8.1,Credit Card,Pending
TXN_001663,CUST_00164,Tablet,Accessories,-1,50000.0,-50000.0,2023-06-10,Eve Wilson,South,16.3,Cash,Completed
TXN_001664,CUST_00262,Mouse,Networking,7,126.4,884.8000000000001,2022-10-17,Eve Wilson,South,,Cash,Cancelled
TXN_001665,CUST_00704,Keyboard,Networking,10,0.0,0.0,2020-07-30,Bob Smith,West,,PayPal,Pending
TXN_001666,CUST_00240,Laptop,Computers,7,641.41,4489.87,2022-05-29,Bob Smith,West,11.1,Debit Card,Completed
TXN_001667,CUST_00026,Router,Electronics,6,696.47,4178.82,2023-12-29,David Brown,South,14.2,Credit Card,Pending
TXN_001668,CUST_01006,Smartphone,Peripherals,5,1494.34,7471.7,2020-12-20,Bob Smith,South,,Bank Transfer,Completed
TXN_001669,CUST_01001,Headphones,Networking,1000,1430.98,1430980.0,2021-09-21, Eve Wilson ,Central,,Bank Transfer,Completed
TXN_001670,CUST_00240,Router,Networking,5,1327.56,6637.799999999999,2023-12-27,Bob Smith,Central,0.8,Credit Card,Completed
TXN_001671,CUST_00248,Printer,Networking,1,0.0,0.0,2023-01-05,Bob Smith,East,22.5,Credit Card,Pending
TXN_001672,CUST_01180,Mouse,Networking,0,1061.39,0.0,2021-08-19,David Brown,North,,Credit Card,Completed
TXN_001673,CUST_00586,Webcam,Peripherals,8,1794.89,14359.12,2023-06-11,Alice Johnson,South,23.7,PayPal,Cancelled
TXN_001674,CUST_00120,Monitor,Peripherals,9,1436.77,12930.93,2020-03-20,Bob Smith,North,7.2,Cash,Completed
TXN_001675,CUST_00315,Keyboard,Accessories,4,931.4,3725.6,2020-05-04,Carol Davis,North,28.3,Bank Transfer,Cancelled
TXN_001676,CUST_00643,Monitor,Accessories,7,799.13,5593.91,2023-07-25,Carol Davis,North,21.4,Cash,Completed
TXN_001677,CUST_00036,Laptop,Electronics,2,1882.15,3764.3,2022-06-27,Carol Davis,West,,Credit Card,Refunded
TXN_001678,CUST_00493,Printer,Computers,3,1695.69,5087.07,2023-09-19,Eve Wilson,West,,Debit Card,Pending
TXN_001679,CUST_00429,Headphones,Accessories,2,246.03,492.06,2022-10-08,David Brown,West,,PayPal,Completed
TXN_001680,CUST_00087,Laptop,Electronics,6,1706.38,10238.28,2020-09-08,Eve Wilson,East,22.6,Bank Transfer,Pending
TXN_001681,CUST_00423,Keyboard,Peripherals,2,265.51,531.02,2023-04-20,David Brown,North,,Cash,Cancelled
TXN_001682,CUST_01077,Laptop,Electronics,6,683.55,4101.299999999999,2021-11-03,Alice Johnson,Central,,Debit Card,Pending
TXN_001683,CUST_00395,Webcam,Electronics,9,519.68,4677.12,2023-01-02,carol davis,Central,15.2,Cash,Completed
TXN_001684,CUST_01125,Keyboard,Computers,3,50000.0,150000.0,2021-07-27,Carol Davis,West,25.2,PayPal,Completed
TXN_001685,CUST_00137,Laptop,Networking,7,596.09,4172.63,2023-03-03,david brown,South,1.1,Debit Card,Refunded
TXN_001686,CUST_00338,Webcam,Networking,10,1232.16,12321.6,2020-01-01,David Brown,Central,24.6,Credit Card,Cancelled
TXN_001687,CUST_00787,Monitor,Electronics,9,1158.64,10427.76,2020-06-27,Alice Johnson,West,10.8,Debit Card,Completed
TXN_001688,CUST_01199,Webcam,Accessories,4,404.47,1617.88,2021-06-20,Eve Wilson,Central,12.2,Bank Transfer,Completed
TXN_001689,CUST_01057,Monitor,Electronics,6,1095.49,6572.9400000000005,2021-03-22,Carol Davis,Central,,Cash,Pending
TXN_001690,CUST_00354,Laptop,Networking,10,1151.04,11510.4,2020-11-09,Carol Davis,South,5.9,Cash,Completed
TXN_001691,CUST_01131,Webcam,Accessories,4,586.79,2347.16,2020-07-17,Alice Johnson,South,16.7,Bank Transfer,Pending
TXN_001692,CUST_00175,Router,Computers,3,-100.0,-300.0,2022-11-02,Bob Smith,South,28.7,Credit Card,Completed
TXN_001693,CUST_00791,Webcam,Electronics,8,196.65,1573.2,2020-01-14,Bob Smith,West,,PayPal,Completed
TXN_001694,CUST_01021,Keyboard,Accessories,5,1256.99,6284.95,2020-05-15,Eve Wilson,North,,Credit Card,Completed
TXN_001695,CUST_00185,Headphones,Computers,3,559.81,1679.4299999999998,2023-01-26,eve wilson,North,24.6,Debit Card,Pending
TXN_001696,CUST_00224,Mouse,Peripherals,2,937.48,1874.96,2022-10-04,Bob Smith,West,,Cash,Cancelled
TXN_001697,CUST_00773,Smartphone,Peripherals,5,1151.09,5755.45,2020-07-21,Carol Davis,South,11.9,Cash,Refunded
TXN_001698,CUST_00634,Webcam,Electronics,1000,0.0,0.0,2021-08-19,Eve Wilson,North,20.9,Bank Transfer,Completed
TXN_001699,CUST_01047,Headphones,Computers,0,757.99,0.0,2022-05-14,Alice Johnson,Central,26.6,Debit Card,Refunded
TXN_001700,CUST_00826,Monitor,Peripherals,7,1152.39,8066.7300000000005,2023-03-06,Bob Smith,West,20.3,Bank Transfer,Refunded
TXN_001701,CUST_00772,Mouse,Networking,-1,50000.0,-50000.0,2022-05-18,Carol Davis,East,27.3,PayPal,Refunded
TXN_001702,CUST_00988,Headphones,Peripherals,8,1467.41,11739.28,2022-04-22,Eve Wilson,South,,Debit Card,Pending
TXN_001703,CUST_01160,Headphones,Accessories,5,1853.92,9269.6,2020-12-25,David Brown,East,13.4,Bank Transfer,Cancelled
TXN_001704,CUST_00536,Monitor,Electronics,6,1946.37,11678.22,2021-03-06,bob smith,East,13.2,Bank Transfer,Pending
TXN_001705,CUST_01041,Printer,Electronics,1000,1885.43,1885430.0,2023-04-20,Carol Davis,West,22.7,Credit Card,Pending
TXN_001706,CUST_01021,Laptop,Networking,10,1666.75,16667.5,2023-10-08, Eve Wilson ,South,19.9,Credit Card,Cancelled
TXN_001707,CUST_00578,Headphones,Accessories,2,989.21,1978.42,2022-07-19,Alice Johnson,East,11.9,Credit Card,Completed
TXN_001708,CUST_00901,Tablet,Accessories,6,760.49,4562.9400000000005,2021-06-08,Bob Smith,North,,Cash,Completed
TXN_001709,CUST_00856,Tablet,Networking,0,1015.84,0.0,2022-02-16,Bob Smith,North,,Debit Card,Pending
TXN_001710,CUST_00207,Mouse,Networking,1,1732.89,1732.89,2020-06-05,Eve Wilson,North,10.0,Bank Transfer,Pending
TXN_001711,CUST_00093,Webcam,Electronics,1000,1339.98,1339980.0,2020-02-15,Bob Smith,Central,11.9,Cash,Completed
TXN_001712,CUST_00391,Keyboard,Networking,2,597.77,1195.54,2022-09-15,Carol Davis,East,9.8,Debit Card,Pending
TXN_001713,CUST_00423,Mouse,Accessories,7,1512.54,10587.779999999999,2023-06-23,Alice Johnson,South,5.9,Debit Card,Pending
TXN_001714,CUST_01050,Monitor,Accessories,6,898.45,5390.700000000001,2021-08-26,Carol Davis,East,,Credit Card,Completed
TXN_001715,CUST_01161,Smartphone,Networking,7,49.16,344.12,2022-03-15,David Brown,West,18.8,Debit Card,Cancelled
TXN_001716,CUST_00133,Keyboard,Accessories,5,872.07,4360.35,2023-04-10,Alice Johnson,East,,Bank Transfer,Completed
TXN_001717,CUST_00544,Headphones,Accessories,2,561.8,1123.6,2022-02-14,Bob Smith,East,12.1,Credit Card,Pending
TXN_001718,CUST_00297,Webcam,Electronics,5,1169.87,5849.349999999999,2020-12-20,David Brown,East,,Debit Card,Cancelled
TXN_001719,CUST_00967,Laptop,Peripherals,10,1297.75,12977.5,2022-01-12,Alice Johnson,West,,Debit Card,Pending
TXN_001720,CUST_00500,Monitor,Computers,4,1109.3,4437.2,2022-01-09,David Brown,Central,8.8,Bank Transfer,Completed
TXN_001721,CUST_00287,Printer,Computers,1,1743.22,1743.22,2022-12-25,Alice Johnson,Central,10.9,PayPal,Refunded
TXN_001722,CUST_01169,Smartphone,Networking,2,1150.44,2300.88,2020-01-17,David Brown,West,28.5,Debit Card,Pending
TXN_001723,CUST_00468,Mouse,Peripherals,4,173.81,695.24,2022-02-03,Bob Smith,Central,,Debit Card,Cancelled
TXN_001724,CUST_00726,Laptop,Accessories,1,216.03,216.03,2022-07-03,david brown,Central,20.0,Bank Transfer,Pending
TXN_001725,CUST_00159,Printer,Computers,7,1627.4,11391.800000000001,2020-07-17,David Brown,West,15.7,Cash,Refunded
TXN_001726,CUST_00473,Tablet,Computers,3,-100.0,-300.0,2020-11-21,David Brown,Central,,PayPal,Completed
TXN_001727,CUST_00325,Mouse,Accessories,6,50000.0,300000.0,2022-09-20,Eve Wilson,North,14.0,Credit Card,Refunded
TXN_001728,CUST_00869,Keyboard,Computers,2,921.9,1843.8,2021-09-05,Alice Johnson,East,17.4,Debit Card,Cancelled
TXN_001729,CUST_00613,Keyboard,Peripherals,5,246.22,1231.1,2023-04-17, Carol Davis ,Central,18.1,PayPal,Cancelled
TXN_001730,CUST_00541,Webcam,Computers,2,1340.92,2681.84,2020-02-26,David Brown,North,12.9,Debit Card,Pending
TXN_001731,CUST_00054,Keyboard,Computers,8,258.57,2068.56,2023-06-08,Carol Davis,East,17.5,Debit Card,Refunded
TXN_001732,CUST_00240,Mouse,Computers,1000,0.0,0.0,2020-01-12,Carol Davis,North,,Bank Transfer,Completed
TXN_001733,CUST_01042,Tablet,Electronics,9,1192.0,10728.0,2022-11-19, Bob Smith ,South,18.8,Credit Card,Cancelled
TXN_001734,CUST_00296,Headphones,Accessories,8,431.04,3448.32,2020-11-17,David Brown,Central,,Bank Transfer,Completed
TXN_001735,CUST_00344,Mouse,Electronics,3,1199.39,3598.17,2020-10-05,Carol Davis,Central,,Bank Transfer,Pending
TXN_001736,CUST_00682,Router,Accessories,0,77.56,0.0,2020-12-30,Bob Smith,West,1.0,Debit Card,Refunded
TXN_001737,CUST_01094,Smartphone,Networking,6,765.78,4594.68,2021-11-02, Bob Smith ,Central,,Bank Transfer,Cancelled
TXN_001738,CUST_01180,Tablet,Electronics,2,0.0,0.0,2021-01-17,Bob Smith,West,,Credit Card,Refunded
TXN_001739,CUST_00594,Router,Accessories,0,228.86,0.0,2023-04-08,Alice Johnson,Central,,Debit Card,Refunded
TXN_001740,CUST_00258,Mouse,Peripherals,1,300.52,300.52,2023-05-18,Eve Wilson,South,6.9,Debit Card,Refunded
TXN_001741,CUST_01108,Monitor,Networking,5,50000.0,250000.0,2021-01-12,Eve Wilson,Central,,Bank Transfer,Cancelled
TXN_001742,CUST_00994,Smartphone,Peripherals,8,940.78,7526.24,2020-06-29,Eve Wilson,North,5.7,PayPal,Pending
TXN_001743,CUST_00716,Router,Computers,8,538.76,4310.08,2021-11-24,Alice Johnson,Central,13.0,Debit Card,Completed
TXN_001744,CUST_00558,Headphones,Peripherals,7,692.27,4845.889999999999,2020-10-25,Alice Johnson,Central,,Bank Transfer,Cancelled
TXN_001745,CUST_00526,Router,Electronics,7,1165.51,8158.57,2020-08-28,David Brown,West,16.5,Cash,Pending
TXN_001746,CUST_00181,Headphones,Networking,0,50000.0,0.0,2020-01-02,Alice Johnson,North,,Credit Card,Refunded
TXN_001747,CUST_00508,Printer,Computers,5,775.03,3875.1499999999996,2021-06-27,Eve Wilson,Central,19.7,Credit Card,Refunded
TXN_001748,CUST_01026,Mouse,Accessories,8,699.25,5594.0,2021-05-03,David Brown,North,,Debit Card,Cancelled
TXN_001749,CUST_00752,Router,Accessories,10,1949.59,19495.899999999998,2021-08-03,Eve Wilson,Central,,Credit Card,Completed
TXN_001750,CUST_00853,Router,Accessories,9,1076.21,9685.89,2021-03-18,Bob Smith,South,14.1,Debit Card,Refunded
TXN_001751,CUST_00789,Keyboard,Electronics,4,899.44,3597.76,2020-01-06,Carol Davis,North,12.9,Credit Card,Completed
TXN_001752,CUST_00124,Monitor,Networking,10,1251.46,12514.6,2022-01-26,alice johnson,East,24.9,Credit Card,Refunded
TXN_001753,CUST_00673,Headphones,Networking,5,721.17,3605.85,2022-12-27,Bob Smith,East,,PayPal,Refunded
TXN_001754,CUST_00681,Keyboard,Peripherals,-1,50000.0,-50000.0,2020-08-05,Bob Smith,Central,3.7,PayPal,Refunded
TXN_001755,CUST_00489,Tablet,Electronics,8,1632.78,13062.24,2020-02-16,David Brown,West,,Debit Card,Pending
TXN_001756,CUST_00354,Mouse,Accessories,1000,1297.18,1297180.0,2023-06-27,Alice Johnson,West,10.9,Credit Card,Completed
TXN_001757,CUST_00922,Printer,Accessories,5,875.12,4375.6,2023-12-04,alice johnson,South,,Cash,Refunded
TXN_001758,CUST_00843,Mouse,Networking,6,1750.28,10501.68,2023-01-21,Carol Davis,East,11.7,Cash,Completed
TXN_001759,CUST_00137,Keyboard,Electronics,10,-100.0,-1000.0,2021-09-13,Carol Davis,South,27.7,Debit Card,Completed
TXN_001760,CUST_00863,Mouse,Computers,10,1554.21,15542.1,2021-03-20,Eve Wilson,North,12.1,PayPal,Refunded
TXN_001761,CUST_00731,Tablet,Accessories,3,1687.97,5063.91,2020-07-31,Carol Davis,North,27.1,Bank Transfer,Completed
TXN_001762,CUST_00210,Tablet,Accessories,1,880.95,880.95,2021-04-23, David Brown ,Central,15.3,Credit Card,Pending
TXN_001763,CUST_00300,Webcam,Electronics,7,420.57,2943.99,2023-05-28,Bob Smith,North,29.9,PayPal,Pending
TXN_001764,CUST_00854,Mouse,Accessories,4,1940.03,7760.12,2020-07-20,Bob Smith,South,,Credit Card,Completed
TXN_001765,CUST_01129,Tablet,Computers,3,1815.14,5445.42,2020-04-15,Bob Smith,South,24.9,PayPal,Refunded
TXN_001766,CUST_00633,Laptop,Networking,6,235.25,1411.5,2020-06-07,Carol Davis,South,12.4,Bank Transfer,Refunded
TXN_001767,CUST_00696,Headphones,Electronics,5,1867.2,9336.0,2021-04-29,Bob Smith,North,24.6,Bank Transfer,Refunded
TXN_001768,CUST_00519,Mouse,Peripherals,2,396.27,792.54,2023-06-06,Bob Smith,South,13.0,Bank Transfer,Completed
TXN_001769,CUST_00956,Laptop,Electronics,2,1649.04,3298.08,2021-11-15,Carol Davis,North,,Cash,Completed
TXN_001770,CUST_00366,Smartphone,Peripherals,4,1711.21,6844.84,2020-06-08,David Brown,East,20.9,Cash,Cancelled
TXN_001771,CUST_00970,Monitor,Networking,1000,694.21,694210.0,2022-04-21,David Brown,North,,Credit Card,Pending
TXN_001772,CUST_00625,Mouse,Networking,2,1936.59,3873.18,2021-11-28,David Brown,Central,,Debit Card,Pending
TXN_001773,CUST_00012,Laptop,Computers,3,1936.14,5808.42,2022-07-10,Alice Johnson,South,,Debit Card,Cancelled
TXN_001774,CUST_00174,Router,Peripherals,3,0.0,0.0,2020-05-20,Carol Davis,South,25.3,Bank Transfer,Pending
TXN_001775,CUST_00114,Monitor,Networking,5,1272.41,6362.05,2023-12-01,Alice Johnson,South,2.3,Bank Transfer,Completed
TXN_001776,CUST_00064,Keyboard,Networking,6,1847.8,11086.8,2021-09-29,Eve Wilson,West,12.0,Cash,Completed
TXN_001777,CUST_00043,Headphones,Peripherals,6,1374.43,8246.58,2021-01-06,Bob Smith,Central,17.2,Debit Card,Completed
TXN_001778,CUST_00342,Mouse,Computers,5,1093.34,5466.7,2020-02-15,David Brown,West,14.2,PayPal,Cancelled
TXN_001779,CUST_00639,Headphones,Peripherals,10,50000.0,500000.0,2023-03-06,Alice Johnson,North,19.7,Cash,Cancelled
TXN_001780,CUST_00485,Keyboard,Networking,2,-100.0,-200.0,2020-03-10,Eve Wilson,Central,3.6,Debit Card,Pending
TXN_001781,CUST_00335,Headphones,Accessories,10,564.09,5640.900000000001,2023-09-29,Carol Davis,West,,Cash,Cancelled
TXN_001782,CUST_00673,Smartphone,Accessories,6,1245.07,7470.42,2023-04-15,Alice Johnson,North,6.6,Bank Transfer,Completed
TXN_001783,CUST_00553,Headphones,Peripherals,7,1329.62,9307.34,2020-08-24,Bob Smith,East,22.2,Debit Card,Cancelled
TXN_001784,CUST_01170,Smartphone,Computers,1,1590.01,1590.01,2022-06-22,bob smith,West,7.2,Bank Transfer,Pending
TXN_001785,CUST_00523,Monitor,Peripherals,1,693.89,693.89,2021-03-10,Eve Wilson,Central,,Bank Transfer,Pending
TXN_001786,CUST_01059,Router,Electronics,4,1449.48,5797.92,2020-01-27,David Brown,Central,9.7,Credit Card,Cancelled
TXN_001787,CUST_00076,Monitor,Peripherals,2,537.59,1075.18,2020-09-29,David Brown,West,14.1,PayPal,Pending
TXN_001788,CUST_00947,Tablet,Accessories,9,1917.17,17254.53,2021-09-16,Carol Davis,East,25.4,Cash,Refunded
TXN_001789,CUST_00703,Headphones,Electronics,5,432.73,2163.65,2023-01-19,Carol Davis,North,19.7,Debit Card,Completed
TXN_001790,CUST_01068,Printer,Accessories,4,1944.08,7776.32,2022-01-02,Eve Wilson,Central,7.0,Bank Transfer,Pending
TXN_001791,CUST_00380,Tablet,Electronics,5,1620.73,8103.65,2022-05-23,David Brown,North,,PayPal,Pending
TXN_001792,CUST_01122,Tablet,Peripherals,7,130.13,910.91,2020-02-07,Alice Johnson,West,9.8,Cash,Refunded
TXN_001793,CUST_00380,Mouse,Peripherals,1,290.83,290.83,2021-03-21,Carol Davis,North,6.7,Debit Card,Refunded
TXN_001794,CUST_00530,Monitor,Networking,8,956.38,7651.04,2021-11-03, David Brown ,North,5.3,Credit Card,Completed
TXN_001795,CUST_00534,Mouse,Networking,6,1961.57,11769.42,2020-11-29,Alice Johnson,Central,,Cash,Cancelled
TXN_001796,CUST_00002,Tablet,Networking,10,741.1,7411.0,2021-12-23,Eve Wilson,North,4.5,Bank Transfer,Cancelled
TXN_001797,CUST_01185,Router,Computers,1000,1460.37,1460370.0,2022-12-25,Eve Wilson,West,15.9,Credit Card,Completed
TXN_001798,CUST_00820,Mouse,Computers,5,50000.0,250000.0,2021-02-04,Alice Johnson,West,7.6,Credit Card,Refunded
TXN_001799,CUST_00479,Webcam,Electronics,3,528.79,1586.37,2020-10-12,alice johnson,East,19.5,Cash,Completed
TXN_001800,CUST_00907,Router,Peripherals,1000,-100.0,-100000.0,2023-02-22, Eve Wilson ,East,17.6,Cash,Completed
TXN_001801,CUST_00735,Keyboard,Computers,5,899.76,4498.8,2021-08-01,Alice Johnson,West,,Cash,Completed
TXN_001802,CUST_01050,Printer,Networking,10,1695.73,16957.3,2020-06-07,Carol Davis,Central,,Debit Card,Completed
TXN_001803,CUST_00409,Webcam,Peripherals,2,1051.76,2103.52,2023-10-12,Alice Johnson,West,6.9,Bank Transfer,Cancelled
TXN_001804,CUST_00965,Router,Electronics,6,1622.66,9735.960000000001,2021-01-15,Eve Wilson,West,25.3,Cash,Completed
TXN_001805,CUST_00888,Mouse,Computers,5,50000.0,250000.0,2022-02-07,David Brown,South,3.0,Cash,Pending
